cluster_id	source_group	member_id	call	participant
spaS88_000000002074	mh_p813	mh_p813_000000259800	virus	p813
spaS88_000000002074	spaS89	spaS89_000000001134	plasmid	p813
spaS88_000000003848	spaS88	spaS88_000000003848	virus	p813
spaS88_000000003848	mh_p813	mh_p813_000000011642	plasmid	p813
spaS88_000000003848	spaS59	spaS59_000000001053	plasmid	p813
spaS188_000000010116	spaS75	spaS75_000000002795	virus	p813
spaS188_000000010116	spaS79	spaS79_000000005601	virus	p813
spaS188_000000010116	spaS79	spaS79_000000005602	virus	p813
spaS188_000000010116	spaS249	spaS249_000000001111	plasmid	p813
spaS134_000000006438	mh_p813	mh_p813_000000085170	virus	p813
spaS134_000000006438	spaS169	spaS169_000000005691	plasmid	p813
mh_p813_000000204533	mh_p813	mh_p813_000000204533	plasmid	p813
mh_p813_000000204533	spaS11	spaS11_000000000137	virus	p813
mh_p813_000000204533	spaS27	spaS27_000000000327	virus	p813
mh_p813_000000204533	spaS34	spaS34_000000001594	plasmid	p813
spaS248_000000001962	spaS194	spaS194_000000002913	virus	p813
spaS248_000000001962	spaS188	spaS188_000000001165	plasmid	p813
spaS18_000000002842	spaS18	spaS18_000000002842	virus	p813
spaS18_000000002842	spaS235	spaS235_000000001867	virus	p813
spaS18_000000002842	mh_p813	mh_p813_000000041674	plasmid	p813
spaS63_000000001948	spaS63	spaS63_000000001948	virus	p813
spaS63_000000001948	spaS4	spaS4_000000000606	plasmid	p813
spaS63_000000001948	spaS113	spaS113_000000001124	plasmid	p813
spaS63_000000001992	spaS63	spaS63_000000001992	virus	p813
spaS63_000000001992	spaS48	spaS48_000000002162	plasmid	p813
spaS153_000000004662	spaS153	spaS153_000000004662	virus	p813
spaS153_000000004662	spaS169	spaS169_000000006290	virus	p813
spaS153_000000004662	mh_p813	mh_p813_000000163561	plasmid	p813
mh_p813_000000070380	spaS4	spaS4_000000002361	virus	p813
mh_p813_000000070380	spaS27	spaS27_000000001967	virus	p813
mh_p813_000000070380	spaS63	spaS63_000000002508	virus	p813
mh_p813_000000070380	spaS68	spaS68_000000003484	virus	p813
mh_p813_000000070380	spaS79	spaS79_000000003892	virus	p813
mh_p813_000000070380	spaS88	spaS88_000000004430	virus	p813
mh_p813_000000070380	spaS89	spaS89_000000004709	virus	p813
mh_p813_000000070380	spaS134	spaS134_000000002468	virus	p813
mh_p813_000000070380	spaS174	spaS174_000000004268	virus	p813
mh_p813_000000070380	spaS194	spaS194_000000005587	virus	p813
mh_p813_000000070380	spaS248	spaS248_000000003388	plasmid	p813
mh_p813_000000070380	spaS57	spaS57_000000002006	virus	p813
mh_p813_000000070380	spaS69	spaS69_000000003691	virus	p813
mh_p813_000000070380	spaS71	spaS71_000000003555	virus	p813
mh_p813_000000070380	spaS113	spaS113_000000004327	virus	p813
mh_p813_000000070380	spaS169	spaS169_000000005097	virus	p813
mh_p813_000000070380	spaS249	spaS249_000000002484	virus	p813
spaS89_000000006502	spaS89	spaS89_000000006502	virus	p813
spaS89_000000006502	spaS73	spaS73_000000003653	plasmid	p813
spaS89_000000006502	spaS113	spaS113_000000003385	plasmid	p813
spaS89_000000006502	spaS169	spaS169_000000003750	plasmid	p813
spaS89_000000006502	spaS89	spaS89_000000006503	virus	p813
spaS61_000000004033	spaS61	spaS61_000000004033	virus	p813
spaS61_000000004033	spaS63	spaS63_000000000612	plasmid	p813
spaS61_000000004033	spaS71	spaS71_000000001031	plasmid	p813
spaS59_000000003783	spaS59	spaS59_000000003783	virus	p813
spaS59_000000003783	spaS4	spaS4_000000002662	virus	p813
spaS59_000000003783	spaS34	spaS34_000000002744	virus	p813
spaS59_000000003783	mh_p813	mh_p813_000000085638	plasmid	p813
spaS59_000000003783	spaS54	spaS54_000000002943	virus	p813
spaS59_000000003783	spaS69	spaS69_000000003933	virus	p813
spaS59_000000003783	spaS27	spaS27_000000002047	virus	p813
spaS59_000000003783	spaS48	spaS48_000000004122	virus	p813
spaS59_000000003783	spaS57	spaS57_000000002332	virus	p813
spaS59_000000003783	spaS63	spaS63_000000002845	virus	p813
spaS59_000000003783	spaS68	spaS68_000000003933	virus	p813
spaS59_000000003783	spaS79	spaS79_000000004525	virus	p813
spaS59_000000003783	spaS88	spaS88_000000005012	virus	p813
spaS59_000000003783	spaS113	spaS113_000000004736	virus	p813
spaS59_000000003783	spaS249	spaS249_000000002818	virus	p813
spaS59_000000003783	spaS71	spaS71_000000004082	virus	p813
spaS59_000000003783	spaS89	spaS89_000000005261	virus	p813
spaS79_000000006933	mh_p813	mh_p813_000000025307	plasmid	p813
spaS79_000000006933	spaS194	spaS194_000000008120	virus	p813
spaS88_000000003561	spaS34	spaS34_000000001075	virus	p813
spaS88_000000003561	spaS48	spaS48_000000000866	plasmid	p813
spaS88_000000003561	spaS79	spaS79_000000000970	plasmid	p813
spaS88_000000003561	spaS4	spaS4_000000000470	plasmid	p813
spaS88_000000003561	spaS59	spaS59_000000000828	plasmid	p813
spaS88_000000003561	spaS188	spaS188_000000000745	plasmid	p813
spaS88_000000003561	spaS194	spaS194_000000001059	plasmid	p813
spaS88_000000003561	spaS249	spaS249_000000000543	plasmid	p813
spaS88_000000003561	spaS174	spaS174_000000000825	plasmid	p813
spaS88_000000003561	spaS57	spaS57_000000000639	plasmid	p813
spaS88_000000003561	spaS113	spaS113_000000002533	virus	p813
spaS194_000000003456	mh_p813	mh_p813_000000054744	virus	p813
spaS194_000000003456	spaS188	spaS188_000000001182	plasmid	p813
spaS48_000000001627	spaS48	spaS48_000000001627	plasmid	p813
spaS48_000000001627	spaS11	spaS11_000000000343	plasmid	p813
spaS48_000000001627	mh_p813	mh_p813_000000268363	plasmid	p813
spaS48_000000001627	spaS224	spaS224_000000000523	plasmid	p813
spaS48_000000001627	spaS235	spaS235_000000000417	plasmid	p813
spaS48_000000001627	spaS27	spaS27_000000000314	virus	p813
spaS48_000000001627	spaS227	spaS227_000000000533	plasmid	p813
spaS153_000000004936	spaS153	spaS153_000000004936	virus	p813
spaS153_000000004936	mh_p813	mh_p813_000000148236	plasmid	p813
spaS79_000000010500	spaS89	spaS89_000000006801	plasmid	p813
spaS79_000000010500	spaS249	spaS249_000000003394	virus	p813
spaS27_000000001759	spaS27	spaS27_000000001759	virus	p813
spaS27_000000001759	spaS69	spaS69_000000001643	plasmid	p813
spaS188_000000004644	spaS188	spaS188_000000004644	virus	p813
spaS188_000000004644	spaS61	spaS61_000000001325	plasmid	p813
spaS188_000000004644	spaS89	spaS89_000000001374	plasmid	p813
spaS188_000000004644	spaS75	spaS75_000000000714	plasmid	p813
spaS188_000000004644	spaS174	spaS174_000000001007	plasmid	p813
spaS188_000000004644	spaS4	spaS4_000000000580	plasmid	p813
spaS188_000000004644	spaS88	spaS88_000000001212	plasmid	p813
spaS71_000000002537	spaS75	spaS75_000000000927	plasmid	p813
spaS71_000000002537	spaS73	spaS73_000000002127	virus	p813
spaS72_000000002438	spaS72	spaS72_000000002438	virus	p813
spaS72_000000002438	spaS18	spaS18_000000000515	plasmid	p813
spaS72_000000002438	spaS24	spaS24_000000000355	plasmid	p813
spaS72_000000002438	spaS153	spaS153_000000003566	virus	p813
spaS72_000000002438	spaS174	spaS174_000000003788	virus	p813
spaS72_000000002438	spaS188	spaS188_000000003742	virus	p813
spaS72_000000002438	spaS248	spaS248_000000001954	virus	p813
spaS72_000000002438	spaS194	spaS194_000000003623	virus	p813
spaS72_000000002438	spaS249	spaS249_000000001227	plasmid	p813
mh_p813_000000241659	mh_p813	mh_p813_000000241659	virus	p813
mh_p813_000000241659	spaS88	spaS88_000000002200	plasmid	p813
spaS27_000000001548	spaS27	spaS27_000000001548	virus	p813
spaS27_000000001548	spaS42	spaS42_000000001540	plasmid	p813
spaS27_000000001619	spaS4	spaS4_000000002121	virus	p813
spaS27_000000001619	spaS153	spaS153_000000001672	plasmid	p813
spaS153_000000004125	spaS153	spaS153_000000004125	virus	p813
spaS153_000000004125	spaS71	spaS71_000000002441	virus	p813
spaS153_000000004125	spaS75	spaS75_000000001629	virus	p813
spaS153_000000004125	spaS73	spaS73_000000003368	virus	p813
spaS153_000000004125	spaS79	spaS79_000000002868	virus	p813
spaS153_000000004125	spaS89	spaS89_000000003535	virus	p813
spaS153_000000004125	spaS88	spaS88_000000002582	plasmid	p813
spaS153_000000006013	spaS153	spaS153_000000006013	plasmid	p813
spaS153_000000006013	spaS71	spaS71_000000005772	virus	p813
spaS153_000000006013	spaS73	spaS73_000000006560	plasmid	p813
spaS153_000000006013	spaS79	spaS79_000000005927	plasmid	p813
spaS153_000000006013	spaS89	spaS89_000000006994	plasmid	p813
spaS4_000000004390	spaS113	spaS113_000000005827	virus	p813
spaS4_000000004390	spaS194	spaS194_000000002996	plasmid	p813
spaS61_000000007080	spaS4	spaS4_000000002880	virus	p813
spaS61_000000007080	spaS194	spaS194_000000002234	plasmid	p813
spaS194_000000008527	spaS194	spaS194_000000008527	virus	p813
spaS194_000000008527	mh_p813	mh_p813_000000270349	plasmid	p813
spaS227_000000003377	spaS153	spaS153_000000002423	plasmid	p813
spaS227_000000003377	spaS188	spaS188_000000002531	virus	p813
spaS227_000000000899	spaS227	spaS227_000000000899	virus	p813
spaS227_000000000899	spaS11	spaS11_000000000326	plasmid	p813
spaS227_000000000899	spaS235	spaS235_000000000359	plasmid	p813
spaS42_000000004072	spaS42	spaS42_000000004072	virus	p813
spaS42_000000004072	spaS27	spaS27_000000002065	plasmid	p813
spaS89_000000001826	spaS68	spaS68_000000001896	virus	p813
spaS89_000000001826	spaS188	spaS188_000000001488	virus	p813
spaS89_000000001826	spaS194	spaS194_000000001442	plasmid	p813
spaS61_000000005762	spaS61	spaS61_000000005762	virus	p813
spaS61_000000005762	mh_p813	mh_p813_000000209869	plasmid	p813
mh_p813_000000008557	mh_p813	mh_p813_000000008557	virus	p813
mh_p813_000000008557	spaS79	spaS79_000000000993	plasmid	p813
mh_p813_000000217819	mh_p813	mh_p813_000000217819	virus	p813
mh_p813_000000217819	spaS169	spaS169_000000002015	plasmid	p813
spaS249_000000002474	spaS249	spaS249_000000002474	virus	p813
spaS249_000000002474	spaS71	spaS71_000000001248	plasmid	p813
mh_p860_000000057723	mh_p860	mh_p860_000000057723	virus	p860
mh_p860_000000057723	spaS217	spaS217_000000001283	plasmid	p860
spaS199_000000006969	spaS206	spaS206_000000001419	plasmid	p860
spaS199_000000006969	spaS220	spaS220_000000003064	virus	p860
spaS166_000000001708	spaS166	spaS166_000000001708	virus	p860
spaS166_000000001708	mh_p860	mh_p860_000000009140	plasmid	p860
spaS199_000000003476	spaS199	spaS199_000000003476	virus	p860
spaS199_000000003476	spaS175	spaS175_000000002503	virus	p860
spaS199_000000003476	spaS163	spaS163_000000000847	plasmid	p860
spaS195_000000003337	mh_p860	mh_p860_000000011814	virus	p860
spaS195_000000003337	spaS175	spaS175_000000002274	plasmid	p860
spaS195_000000003337	spaS206	spaS206_000000004035	plasmid	p860
mh_p860_000000065528	mh_p860	mh_p860_000000065528	plasmid	p860
mh_p860_000000065528	spaS170	spaS170_000000000812	virus	p860
spaS220_000000003741	spaS220	spaS220_000000003741	virus	p860
spaS220_000000003741	spaS217	spaS217_000000001473	plasmid	p860
spaS220_000000003754	spaS220	spaS220_000000003754	plasmid	p860
spaS220_000000003754	mh_p860	mh_p860_000000054560	virus	p860
spaS217_000000002181	spaS217	spaS217_000000002181	plasmid	p860
spaS217_000000002181	mh_p860	mh_p860_000000038839	virus	p860
spaS206_000000003022	spaS206	spaS206_000000003022	virus	p860
spaS206_000000003022	mh_p860	mh_p860_000000121698	plasmid	p860
spaS175_000000002395	spaS175	spaS175_000000002395	virus	p860
spaS175_000000002395	spaS163	spaS163_000000000879	virus	p860
spaS175_000000002395	spaS170	spaS170_000000000783	plasmid	p860
spaS201_000000002944	spaS170	spaS170_000000001904	virus	p860
spaS201_000000002944	spaS199	spaS199_000000001403	plasmid	p860
spaS206_000000001503	spaS206	spaS206_000000001503	plasmid	p860
spaS206_000000001503	mh_p860	mh_p860_000000078223	virus	p860
spaS199_000000004570	spaS199	spaS199_000000004570	virus	p860
spaS199_000000004570	spaS163	spaS163_000000000954	virus	p860
spaS199_000000004570	spaS213	spaS213_000000002126	virus	p860
spaS199_000000004570	spaS170	spaS170_000000000833	plasmid	p860
spaS201_000000005437	spaS201	spaS201_000000005437	virus	p860
spaS201_000000005437	spaS206	spaS206_000000001683	plasmid	p860
mh_p860_000000006213	spaS213	spaS213_000000003332	plasmid	p860
mh_p860_000000006213	spaS201	spaS201_000000004570	virus	p860
mh_p860_000000006213	spaS166	spaS166_000000002308	virus	p860
spaS199_000000013571	mh_p860	mh_p860_000000051682	virus	p860
spaS199_000000013571	spaS201	spaS201_000000005520	plasmid	p860
mh_p860_000000050675	spaS201	spaS201_000000002745	virus	p860
mh_p860_000000050675	spaS206	spaS206_000000001664	plasmid	p860
mh_p860_000000007925	mh_p860	mh_p860_000000007925	virus	p860
mh_p860_000000007925	spaS199	spaS199_000000000498	plasmid	p860
mh_p860_000000066873	spaS199	spaS199_000000002789	virus	p860
mh_p860_000000066873	spaS213	spaS213_000000002414	plasmid	p860
mh_p860_000000019635	mh_p860	mh_p860_000000019635	virus	p860
mh_p860_000000019635	spaS220	spaS220_000000001555	plasmid	p860
mh_p860_000000092666	spaS206	spaS206_000000003380	virus	p860
mh_p860_000000092666	spaS201	spaS201_000000001746	plasmid	p860
mh_p860_000000048587	mh_p860	mh_p860_000000048587	virus	p860
mh_p860_000000048587	spaS166	spaS166_000000000972	plasmid	p860
mh_p860_000000004368	mh_p860	mh_p860_000000004368	plasmid	p860
mh_p860_000000004368	spaS163	spaS163_000000000634	virus	p860
spaS199_000000009274	mh_p860	mh_p860_000000055194	plasmid	p860
spaS199_000000009274	mh_p860	mh_p860_000000111116	virus	p860
spaS199_000000010702	spaS201	spaS201_000000004770	plasmid	p860
spaS199_000000010702	mh_p860	mh_p860_000000011149	virus	p860
spaS213_000000004395	spaS213	spaS213_000000004395	virus	p860
spaS213_000000004395	spaS199	spaS199_000000003740	plasmid	p860
spaS176_000000003424	spaS176	spaS176_000000003424	virus	p894
spaS176_000000003424	mh_p894	mh_p894_000000087738	plasmid	p894
spaS176_000000003424	spaS197	spaS197_000000001218	plasmid	p894
spaS95_000000001306	spaS157	spaS157_000000001739	virus	p894
spaS95_000000001306	mh_p894	mh_p894_000000017954	plasmid	p894
spaS176_000000001226	spaS176	spaS176_000000001226	virus	p894
spaS176_000000001226	spaS95	spaS95_000000000533	plasmid	p894
spaS176_000000004407	spaS157	spaS157_000000001795	plasmid	p894
spaS176_000000004407	spaS157	spaS157_000000002245	virus	p894
mh_p894_000000052200	mh_p894	mh_p894_000000052200	virus	p894
mh_p894_000000052200	spaS197	spaS197_000000000455	plasmid	p894
spaS157_000000001873	spaS157	spaS157_000000001873	plasmid	p894
spaS157_000000001873	spaS95	spaS95_000000000172	virus	p894
spaS176_000000004006	spaS176	spaS176_000000004006	virus	p894
spaS176_000000004006	mh_p894	mh_p894_000000096204	plasmid	p894
mh_p894_000000104891	mh_p894	mh_p894_000000104891	virus	p894
mh_p894_000000104891	spaS139	spaS139_000000001033	plasmid	p894
spaS197_000000003282	spaS197	spaS197_000000003282	virus	p894
spaS197_000000003282	mh_p894	mh_p894_000000080354	plasmid	p894
spaS197_000000003282	spaS176	spaS176_000000001064	plasmid	p894
spaS139_000000002811	spaS139	spaS139_000000002811	virus	p894
spaS139_000000002811	mh_p894	mh_p894_000000100981	plasmid	p894
mh_p894_000000046822	mh_p894	mh_p894_000000046822	virus	p894
mh_p894_000000046822	spaS139	spaS139_000000001320	plasmid	p894
mh_p894_000000046822	spaS197	spaS197_000000000707	plasmid	p894
spaS139_000000003503	spaS139	spaS139_000000003503	virus	p894
spaS139_000000003503	mh_p894	mh_p894_000000079852	plasmid	p894
spaS176_000000004256	spaS176	spaS176_000000004256	virus	p894
spaS176_000000004256	mh_p894	mh_p894_000000042277	plasmid	p894
mh_p894_000000026531	mh_p894	mh_p894_000000026531	plasmid	p894
mh_p894_000000026531	spaS197	spaS197_000000002072	virus	p894
spaS197_000000001513	spaS197	spaS197_000000001513	plasmid	p894
spaS197_000000001513	mh_p894	mh_p894_000000035572	virus	p894
spaS197_000000002453	spaS197	spaS197_000000002453	virus	p894
spaS197_000000002453	spaS139	spaS139_000000000984	plasmid	p894
spaS176_000000003524	spaS176	spaS176_000000003524	virus	p894
spaS176_000000003524	spaS139	spaS139_000000001062	plasmid	p894
spaS29_000000003408	mh_p97	mh_p97_000000010466	virus	p97
spaS29_000000003408	spaS251	spaS251_000000002537	plasmid	p97
spaS29_000000002257	spaS29	spaS29_000000002257	virus	p97
spaS29_000000002257	spaS25	spaS25_000000001002	plasmid	p97
spaS29_000000002257	spaS252	spaS252_000000001236	virus	p97
spaS29_000000002257	spaS251	spaS251_000000001525	virus	p97
spaS35_000000002783	spaS35	spaS35_000000002783	plasmid	p97
spaS35_000000002783	spaS252	spaS252_000000000684	virus	p97
spaS35_000000002799	spaS35	spaS35_000000002799	virus	p97
spaS35_000000002799	mh_p97	mh_p97_000000009425	plasmid	p97
spaS35_000000002799	spaS25	spaS25_000000002247	plasmid	p97
spaS43_000000002365	spaS25	spaS25_000000001516	virus	p97
spaS43_000000002365	mh_p97	mh_p97_000000032998	plasmid	p97
spaS43_000000002365	spaS252	spaS252_000000001121	plasmid	p97
spaS251_000000003354	spaS251	spaS251_000000003354	virus	p97
spaS251_000000003354	mh_p97	mh_p97_000000011478	plasmid	p97
spaS251_000000003354	spaS252	spaS252_000000000919	plasmid	p97
spaS252_000000002265	spaS252	spaS252_000000002265	plasmid	p97
spaS252_000000002265	spaS253	spaS253_000000002472	virus	p97
spaS252_000000003074	mh_p97	mh_p97_000000067276	plasmid	p97
spaS252_000000003074	spaS250	spaS250_000000002024	virus	p97
mh_p97_000000031319	mh_p97	mh_p97_000000031319	virus	p97
mh_p97_000000031319	spaS25	spaS25_000000002617	plasmid	p97
mh_p97_000000043686	mh_p97	mh_p97_000000043686	plasmid	p97
mh_p97_000000043686	spaS251	spaS251_000000002387	virus	p97
spaS253_000000002047	spaS253	spaS253_000000002047	virus	p97
spaS253_000000002047	spaS252	spaS252_000000002124	virus	p97
spaS253_000000002047	spaS250	spaS250_000000000941	plasmid	p97
spaS253_000000002047	spaS251	spaS251_000000002301	virus	p97
spaS253_000000003356	spaS253	spaS253_000000003356	virus	p97
spaS253_000000003356	spaS25	spaS25_000000001820	plasmid	p97
mh_p97_000000041737	mh_p97	mh_p97_000000041737	virus	p97
mh_p97_000000041737	spaS251	spaS251_000000002423	plasmid	p97
spaS253_000000003569	spaS253	spaS253_000000003569	virus	p97
spaS253_000000003569	mh_p97	mh_p97_000000068016	plasmid	p97
spaS29_000000002844	spaS29	spaS29_000000002844	virus	p97
spaS29_000000002844	spaS252	spaS252_000000003177	virus	p97
spaS29_000000002844	spaS43	spaS43_000000000884	plasmid	p97
spaS250_000000016013	spaS251	spaS251_000000001903	plasmid	p97
spaS250_000000016013	spaS251	spaS251_000000003599	virus	p97
