cluster_id	source_group	member_id	call	participant
mh_p644___128473	spaS152	spaS152___95898	vanXY gene in vanG cluster	p644
mh_p644___128473	spaS179	spaS179___90053	vanY gene in vanB cluster	p644
mh_p644___128473	spaS182	spaS182___76827	vanXY gene in vanG cluster	p644
mh_p644___197018	mh_p644	mh_p644___197018	vanXY gene in vanG cluster	p644
mh_p644___197018	spaS80	spaS80___73513	vanY gene in vanF cluster	p644
mh_p644___197018	spaS80	spaS80___79596	vanY gene in vanA cluster	p644
mh_p644___197018	spaS86	spaS86___61482	vanXY gene in vanG cluster	p644
mh_p644___197018	spaS94	spaS94___78830	vanXY gene in vanG cluster	p644
mh_p644___197018	spaS105	spaS105___77816	vanXY gene in vanG cluster	p644
mh_p644___197018	spaS152	spaS152___86955	vanXY gene in vanG cluster	p644
mh_p644___197018	spaS246	spaS246___53521	vanXY gene in vanG cluster	p644
mh_p644___23475	mh_p644	mh_p644___23475	vanY gene in vanB cluster	p644
mh_p644___23475	spaS84	spaS84___65027	vanY gene in vanB cluster	p644
mh_p644___23475	spaS94	spaS94___95866	vanY gene in vanB cluster	p644
mh_p644___23475	spaS105	spaS105___56375	vanY gene in vanF cluster	p644
mh_p644___23475	spaS246	spaS246___51970	vanY gene in vanF cluster	p644
mh_p644___296729	mh_p644	mh_p644___296729	vanY gene in vanB cluster	p644
mh_p644___296729	spaS80	spaS80___53642	vanY gene in vanB cluster	p644
mh_p644___296729	spaS94	spaS94___79738	vanY gene in vanG cluster	p644
spaS87___32638	spaS87	spaS87___32638	vanY gene in vanG cluster	p644
spaS87___32638	spaS86	spaS86___45346	vanY gene in vanG cluster	p644
spaS87___32638	spaS94	spaS94___60069	vanY gene in vanG cluster	p644
spaS87___32638	spaS105	spaS105___72447	vanY gene in vanM cluster	p644
mh_p644___199067	mh_p644	mh_p644___199067	vanY gene in vanM cluster	p644
mh_p644___199067	spaS145	spaS145___67868	vanY gene in vanB cluster	p644
mh_p644___199067	spaS182	spaS182___2981	vanY gene in vanM cluster	p644
mh_p644___251069	mh_p644	mh_p644___251069	vanY gene in vanB cluster	p644
mh_p644___251069	spaS173	spaS173___161040	vanY gene in vanF cluster	p644
mh_p644___251069	spaS182	spaS182___61660	vanY gene in vanB cluster	p644
mh_p644___28945	mh_p644	mh_p644___28945	vanY gene in vanA cluster	p644
mh_p644___28945	spaS87	spaS87___49256	vanY gene in vanA cluster	p644
mh_p644___28945	spaS94	spaS94___99047	vanY gene in vanA cluster	p644
mh_p644___28945	spaS152	spaS152___119066	vanY gene in vanB cluster	p644
mh_p644___28945	spaS246	spaS246___51900	vanY gene in vanA cluster	p644
spaS84___51902	spaS84	spaS84___51902	EC-8	p644
spaS84___51902	mh_p644	mh_p644___36279	EC-15	p644
spaS84___51902	spaS86	spaS86___34252	CMY-132	p644
spaS84___51902	spaS94	spaS94___38822	EC-15	p644
spaS84___51902	spaS112	spaS112___33194	EC-8	p644
mh_p644___277941	mh_p644	mh_p644___277941	vanY gene in vanB cluster	p644
mh_p644___277941	spaS152	spaS152___79622	vanY gene in vanB cluster	p644
mh_p644___277941	spaS173	spaS173___99676	vanY gene in vanB cluster	p644
mh_p644___277941	spaS173	spaS173___107299	vanY gene in vanG cluster	p644
mh_p644___277941	spaS179	spaS179___125588	vanY gene in vanB cluster	p644
mh_p644___73720	mh_p644	mh_p644___73720	vanT gene in vanG cluster	p644
mh_p644___73720	spaS80	spaS80___80666	vanT gene in vanN cluster	p644
mh_p644___73720	spaS87	spaS87___55205	vanT gene in vanG cluster	p644
mh_p644___73720	spaS94	spaS94___104695	vanT gene in vanN cluster	p644
mh_p644___136758	mh_p644	mh_p644___136758	vanY gene in vanG cluster	p644
mh_p644___136758	spaS80	spaS80___82922	vanY gene in vanG cluster	p644
mh_p644___136758	spaS94	spaS94___88637	vanY gene in vanG cluster	p644
mh_p644___136758	spaS105	spaS105___63506	vanY gene in vanB cluster	p644
mh_p644___136758	spaS105	spaS105___85124	vanY gene in vanM cluster	p644
mh_p644___136758	spaS246	spaS246___55052	vanY gene in vanM cluster	p644
mh_p644___172012	mh_p644	mh_p644___172012	vanY gene in vanG cluster	p644
mh_p644___172012	spaS80	spaS80___52471	vanY gene in vanG cluster	p644
mh_p644___172012	spaS84	spaS84___51784	vanY gene in vanG cluster	p644
mh_p644___172012	spaS86	spaS86___68842	vanY gene in vanA cluster	p644
mh_p644___172012	spaS105	spaS105___64430	vanY gene in vanG cluster	p644
mh_p644___172012	spaS145	spaS145___109087	vanY gene in vanG cluster	p644
mh_p644___172012	spaS152	spaS152___80153	vanY gene in vanG cluster	p644
mh_p644___172012	spaS173	spaS173___81594	vanY gene in vanG cluster	p644
mh_p644___172012	spaS179	spaS179___121608	vanY gene in vanG cluster	p644
mh_p644___271686	mh_p644	mh_p644___271686	vanY gene in vanB cluster	p644
mh_p644___271686	spaS152	spaS152___115206	vanY gene in vanG cluster	p644
mh_p644___271686	spaS179	spaS179___60686	vanY gene in vanB cluster	p644
mh_p644___271686	spaS182	spaS182___45898	vanY gene in vanB cluster	p644
mh_p644___262303	mh_p644	mh_p644___262303	vanY gene in vanB cluster	p644
mh_p644___262303	spaS80	spaS80___25521	vanY gene in vanB cluster	p644
mh_p644___262303	spaS84	spaS84___58854	vanY gene in vanB cluster	p644
mh_p644___262303	spaS86	spaS86___45233	vanY gene in vanB cluster	p644
mh_p644___262303	spaS87	spaS87___16852	vanY gene in vanB cluster	p644
mh_p644___262303	spaS94	spaS94___33080	vanY gene in vanB cluster	p644
mh_p644___262303	spaS101	spaS101___29945	vanY gene in vanB cluster	p644
mh_p644___262303	spaS105	spaS105___50747	vanY gene in vanB cluster	p644
mh_p644___262303	spaS112	spaS112___46811	vanY gene in vanB cluster	p644
mh_p644___262303	spaS152	spaS152___103708	vanY gene in vanM cluster	p644
mh_p644___262303	spaS246	spaS246___16916	vanY gene in vanB cluster	p644
spaS86___35427	spaS86	spaS86___35427	vanY gene in vanG cluster	p644
spaS86___35427	spaS87	spaS87___39024	vanY gene in vanG cluster	p644
spaS86___35427	spaS94	spaS94___75034	vanY gene in vanG cluster	p644
spaS86___35427	mh_p644	mh_p644___240356	vanY gene in vanG cluster	p644
spaS86___35427	spaS80	spaS80___87925	vanY gene in vanM cluster	p644
spaS283___91893	spaS283	spaS283___91893	vanY gene in vanF cluster	p654
spaS283___91893	spaS281	spaS281___14010	vanY gene in vanA cluster	p654
spaS283___91893	spaS284	spaS284___81210	vanY gene in vanA cluster	p654
spaS284___13991	spaS284	spaS284___13991	vanY gene in vanG cluster	p654
spaS284___13991	spaS278	spaS278___102111	vanY gene in vanG cluster	p654
spaS284___13991	spaS279	spaS279___107681	vanY gene in vanA cluster	p654
spaS284___13991	spaS281	spaS281___94685	vanY gene in vanG cluster	p654
spaS284___13991	spaS285	spaS285___121693	vanY gene in vanG cluster	p654
spaS279___117455	spaS279	spaS279___117455	vanY gene in vanG cluster	p654
spaS279___117455	spaS281	spaS281___113271	vanY gene in vanB cluster	p654
spaS279___117455	spaS284	spaS284___124554	vanY gene in vanG cluster	p654
spaS278___66690	spaS278	spaS278___66690	EC-5	p654
spaS278___66690	spaS279	spaS279___14876	EC-5	p654
spaS278___66690	spaS280	spaS280___64573	EC-8	p654
spaS278___66690	spaS284	spaS284___60667	EC-5	p654
spaS278___66690	spaS285	spaS285___96591	EC-5	p654
spaS278___34683	spaS278	spaS278___34683	vanH gene in vanD cluster	p654
spaS278___34683	spaS279	spaS279___31037	vanH gene in vanD cluster	p654
spaS278___34683	spaS280	spaS280___26186	vanH gene in vanD cluster	p654
spaS278___34683	spaS281	spaS281___112053	vanH gene in vanO cluster	p654
spaS278___34683	spaS283	spaS283___75690	vanH gene in vanF cluster	p654
spaS278___102504	spaS278	spaS278___102504	vanY gene in vanB cluster	p654
spaS278___102504	spaS279	spaS279___112037	vanY gene in vanF cluster	p654
spaS278___13156	spaS278	spaS278___13156	vanY gene in vanG cluster	p654
spaS278___13156	spaS285	spaS285___100712	vanY gene in vanB cluster	p654
spaS278___96490	spaS278	spaS278___96490	vanY gene in vanG cluster	p654
spaS278___96490	spaS279	spaS279___70673	vanY gene in vanG cluster	p654
spaS278___96490	spaS280	spaS280___83797	vanY gene in vanB cluster	p654
spaS278___96490	spaS281	spaS281___60270	vanY gene in vanG cluster	p654
spaS278___96490	spaS283	spaS283___50675	vanY gene in vanG cluster	p654
spaS278___96490	spaS284	spaS284___101595	vanY gene in vanG cluster	p654
spaS240___63763	spaS240	spaS240___63763	vanT gene in vanG cluster	p722
spaS240___63763	mh_p722	mh_p722___165706	vanTr gene in vanL cluster	p722
mh_p722___188358	mh_p722	mh_p722___188358	EC-5	p722
mh_p722___188358	spaS92	spaS92___46603	EC-5	p722
mh_p722___188358	spaS132	spaS132___51773	EC-15	p722
mh_p722___188358	spaS136	spaS136___35517	EC-5	p722
mh_p722___188358	spaS192	spaS192___99329	Escherichia coli ampC beta-lactamase	p722
mh_p722___224116	mh_p722	mh_p722___224116	vanXY gene in vanG cluster	p722
mh_p722___224116	spaS132	spaS132___52184	vanXY gene in vanG cluster	p722
mh_p722___224116	spaS136	spaS136___71552	vanXY gene in vanG cluster	p722
mh_p722___224116	spaS147	spaS147___62937	vanXY gene in vanG cluster	p722
mh_p722___224116	spaS241	spaS241___81566	vanY gene in vanB cluster	p722
mh_p722___224116	spaS241	spaS241___85095	vanY gene in vanA cluster	p722
mh_p722___153019	mh_p722	mh_p722___153019	emrB	p722
mh_p722___153019	spaS85	spaS85___44471	emrB	p722
mh_p722___153019	spaS92	spaS92___31183	emrB	p722
mh_p722___153019	spaS136	spaS136___36911	Klebsiella pneumoniae KpnH	p722
mh_p722___325432	mh_p722	mh_p722___325432	vanY gene in vanG cluster	p722
mh_p722___325432	spaS92	spaS92___67230	vanY gene in vanG cluster	p722
mh_p722___325432	spaS132	spaS132___73339	vanY gene in vanG cluster	p722
mh_p722___325432	spaS136	spaS136___81072	vanY gene in vanG cluster	p722
mh_p722___325432	spaS147	spaS147___62220	vanY gene in vanG cluster	p722
mh_p722___325432	spaS241	spaS241___82232	vanY gene in vanB cluster	p722
mh_p722___267224	mh_p722	mh_p722___267224	vanY gene in vanF cluster	p722
mh_p722___267224	spaS85	spaS85___28333	vanY gene in vanF cluster	p722
mh_p722___267224	spaS92	spaS92___29964	vanY gene in vanF cluster	p722
mh_p722___267224	spaS132	spaS132___44744	vanY gene in vanF cluster	p722
mh_p722___267224	spaS147	spaS147___49093	vanY gene in vanF cluster	p722
mh_p722___267224	spaS192	spaS192___72288	vanY gene in vanB cluster	p722
mh_p722___267224	spaS240	spaS240___96144	vanY gene in vanG cluster	p722
mh_p722___267224	spaS241	spaS241___32572	vanY gene in vanF cluster	p722
spaS132___17857	spaS132	spaS132___17857	emrB	p722
spaS132___17857	mh_p722	mh_p722___242308	emrB	p722
spaS132___17857	spaS92	spaS92___37596	emrB	p722
spaS132___17857	spaS136	spaS136___44255	emrB	p722
spaS132___17857	mh_p722	mh_p722___313212	Klebsiella pneumoniae KpnH	p722
mh_p722___99767	mh_p722	mh_p722___99767	vanW gene in vanG cluster	p722
mh_p722___99767	spaS92	spaS92___17601	vanW gene in vanG cluster	p722
mh_p722___99767	spaS132	spaS132___2522	vanW gene in vanB cluster	p722
mh_p722___99767	spaS136	spaS136___33543	vanW gene in vanB cluster	p722
mh_p722___99767	spaS147	spaS147___43263	vanW gene in vanG cluster	p722
mh_p722___99767	spaS241	spaS241___2234	vanW gene in vanB cluster	p722
mh_p722___99767	spaS85	spaS85___113524	vanW gene in vanB cluster	p722
mh_p722___244678	mh_p722	mh_p722___244678	vanY gene in vanB cluster	p722
mh_p722___244678	spaS85	spaS85___32778	vanY gene in vanB cluster	p722
mh_p722___244678	spaS240	spaS240___85821	vanY gene in vanG cluster	p722
mh_p722___244678	spaS240	spaS240___109290	vanY gene in vanB cluster	p722
mh_p722___280020	mh_p722	mh_p722___280020	vanY gene in vanB cluster	p722
mh_p722___280020	spaS136	spaS136___61366	vanY gene in vanB cluster	p722
mh_p722___280020	spaS147	spaS147___18435	vanY gene in vanB cluster	p722
mh_p722___280020	spaS192	spaS192___21562	vanY gene in vanB cluster	p722
mh_p722___280020	spaS240	spaS240___50662	vanY gene in vanM cluster	p722
spaS132___41031	spaS132	spaS132___41031	vanY gene in vanA cluster	p722
spaS132___41031	mh_p722	mh_p722___42550	vanY gene in vanB cluster	p722
spaS132___41031	spaS136	spaS136___38551	vanY gene in vanA cluster	p722
spaS132___41031	spaS241	spaS241___39504	vanY gene in vanA cluster	p722
mh_p728___80967	mh_p728	mh_p728___80967	vanT gene in vanG cluster	p728
mh_p728___80967	spaS111	spaS111___25825	vanT gene in vanG cluster	p728
mh_p728___80967	spaS117	spaS117___29334	vanT gene in vanG cluster	p728
mh_p728___80967	spaS121	spaS121___62580	vanT gene in vanG cluster	p728
mh_p728___80967	spaS128	spaS128___40986	vanT gene in vanG cluster	p728
mh_p728___80967	spaS137	spaS137___82504	vanT gene in vanN cluster	p728
mh_p728___80967	spaS146	spaS146___32542	vanT gene in vanG cluster	p728
mh_p728___80967	spaS160	spaS160___21706	vanT gene in vanG cluster	p728
spaS165___55788	spaS165	spaS165___55788	vanY gene in vanG cluster	p728
spaS165___55788	mh_p728	mh_p728___139159	vanY gene in vanA cluster	p728
spaS165___55788	spaS137	spaS137___86669	vanY gene in vanF cluster	p728
mh_p728___77350	mh_p728	mh_p728___77350	vanY gene in vanF cluster	p728
mh_p728___77350	spaS111	spaS111___52278	vanY gene in vanB cluster	p728
mh_p728___77350	spaS117	spaS117___54860	vanY gene in vanF cluster	p728
mh_p728___77350	spaS121	spaS121___33888	vanY gene in vanF cluster	p728
mh_p728___77350	spaS128	spaS128___47496	vanY gene in vanF cluster	p728
mh_p728___77350	spaS137	spaS137___42657	vanY gene in vanF cluster	p728
mh_p728___77350	spaS146	spaS146___51589	vanY gene in vanF cluster	p728
mh_p728___77350	spaS160	spaS160___40417	vanY gene in vanF cluster	p728
mh_p728___77350	spaS162	spaS162___4076	vanY gene in vanF cluster	p728
mh_p728___77350	spaS165	spaS165___26437	vanY gene in vanF cluster	p728
mh_p728___77350	spaS187	spaS187___48569	vanY gene in vanF cluster	p728
mh_p728___77350	spaS193	spaS193___83365	vanY gene in vanF cluster	p728
mh_p728___77350	spaS196	spaS196___92373	vanY gene in vanF cluster	p728
mh_p728___77350	spaS198	spaS198___60461	vanY gene in vanF cluster	p728
mh_p728___78437	mh_p728	mh_p728___78437	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS111	spaS111___61490	vanY gene in vanB cluster	p728
mh_p728___78437	spaS117	spaS117___72025	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS121	spaS121___77789	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS146	spaS146___98978	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS160	spaS160___77062	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS187	spaS187___57551	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS193	spaS193___83394	vanXY gene in vanG cluster	p728
mh_p728___78437	spaS196	spaS196___66409	vanXY gene in vanG cluster	p728
mh_p728___123061	mh_p728	mh_p728___123061	vanY gene in vanG cluster	p728
mh_p728___123061	spaS121	spaS121___57288	vanY gene in vanG cluster	p728
mh_p728___123061	spaS137	spaS137___88467	vanY gene in vanA cluster	p728
mh_p728___123061	spaS146	spaS146___2952	vanY gene in vanG cluster	p728
mh_p728___123061	spaS160	spaS160___104835	vanY gene in vanA cluster	p728
mh_p728___123061	spaS165	spaS165___72842	vanY gene in vanG cluster	p728
spaS111___37365	spaS111	spaS111___37365	vanY gene in vanB cluster	p728
spaS111___37365	mh_p728	mh_p728___46115	vanY gene in vanA cluster	p728
spaS111___37365	spaS117	spaS117___42291	vanY gene in vanB cluster	p728
spaS111___37365	spaS121	spaS121___79867	vanY gene in vanB cluster	p728
spaS111___37365	spaS146	spaS146___36077	vanY gene in vanA cluster	p728
spaS111___37365	spaS160	spaS160___51899	vanY gene in vanA cluster	p728
spaS128___21840	spaS128	spaS128___21840	tet(O/32/O)	p728
spaS128___21840	spaS146	spaS146___123495	tet(32)	p728
spaS128___21840	spaS160	spaS160___21381	tet(32)	p728
mh_p728___56933	mh_p728	mh_p728___56933	EC-15	p728
mh_p728___56933	spaS117	spaS117___35850	EC-14	p728
mh_p728___56933	spaS146	spaS146___80410	EC-15	p728
mh_p728___56933	spaS187	spaS187___56556	EC-14	p728
mh_p728___56933	spaS193	spaS193___75898	EC-5	p728
mh_p728___56933	spaS196	spaS196___13498	EC-5	p728
mh_p728___121602	mh_p728	mh_p728___121602	vanH gene in vanD cluster	p728
mh_p728___121602	spaS117	spaS117___53795	vanH gene in vanD cluster	p728
mh_p728___121602	spaS121	spaS121___34005	vanH gene in vanD cluster	p728
mh_p728___121602	spaS128	spaS128___53240	vanH gene in vanO cluster	p728
mh_p728___121602	spaS137	spaS137___54286	vanH gene in vanD cluster	p728
mh_p728___121602	spaS146	spaS146___34161	vanH gene in vanD cluster	p728
mh_p728___121602	spaS160	spaS160___68027	vanH gene in vanO cluster	p728
mh_p728___121602	spaS162	spaS162___21062	vanH gene in vanD cluster	p728
mh_p728___121602	spaS165	spaS165___50606	vanH gene in vanD cluster	p728
mh_p728___121602	spaS187	spaS187___69523	vanH gene in vanD cluster	p728
mh_p728___121602	spaS193	spaS193___83333	vanH gene in vanD cluster	p728
mh_p728___121602	spaS196	spaS196___99411	vanH gene in vanD cluster	p728
mh_p728___121602	spaS198	spaS198___66158	vanH gene in vanD cluster	p728
mh_p728___174391	mh_p728	mh_p728___174391	vanH gene in vanP cluster	p728
mh_p728___174391	spaS193	spaS193___12069	vanH gene in vanP cluster	p728
mh_p728___174391	spaS198	spaS198___20695	vanH gene in vanB cluster	p728
mh_p728___21977	mh_p728	mh_p728___21977	vanW gene in vanB cluster	p728
mh_p728___21977	spaS117	spaS117___70509	vanW gene in vanB cluster	p728
mh_p728___21977	spaS121	spaS121___51814	vanW gene in vanB cluster	p728
mh_p728___21977	spaS137	spaS137___70146	vanW gene in vanG cluster	p728
mh_p728___21977	spaS146	spaS146___72148	vanW gene in vanB cluster	p728
mh_p728___21977	spaS160	spaS160___70038	vanW gene in vanB cluster	p728
mh_p728___21977	spaS187	spaS187___62917	vanW gene in vanB cluster	p728
mh_p728___21977	spaS193	spaS193___105547	vanW gene in vanB cluster	p728
mh_p728___21977	spaS196	spaS196___55184	vanW gene in vanB cluster	p728
mh_p728___274615	mh_p728	mh_p728___274615	vanY gene in vanA cluster	p728
mh_p728___274615	spaS111	spaS111___37068	vanY gene in vanA cluster	p728
mh_p728___274615	spaS117	spaS117___40943	vanY gene in vanA cluster	p728
mh_p728___274615	spaS121	spaS121___51809	vanY gene in vanA cluster	p728
mh_p728___274615	spaS137	spaS137___79291	vanY gene in vanA cluster	p728
mh_p728___274615	spaS146	spaS146___41182	vanY gene in vanA cluster	p728
mh_p728___274615	spaS160	spaS160___36149	vanY gene in vanA cluster	p728
mh_p728___274615	spaS187	spaS187___96101	vanY gene in vanA cluster	p728
mh_p728___274615	spaS196	spaS196___77616	vanY gene in vanA cluster	p728
mh_p728___274615	spaS128	spaS128___25450	vanY gene in vanB cluster	p728
spaS138___90769	spaS138	spaS138___90769	vanY gene in vanA cluster	p729
spaS138___90769	spaS129	spaS129___45165	vanY gene in vanB cluster	p729
spaS138___90769	spaS148	spaS148___120878	vanY gene in vanF cluster	p729
spaS122___11926	spaS122	spaS122___11926	vanH gene in vanB cluster	p729
spaS122___11926	spaS133	spaS133___30084	vanH gene in vanB cluster	p729
spaS122___11926	spaS138	spaS138___71797	vanH gene in vanB cluster	p729
spaS122___11926	spaS148	spaS148___80799	vanH gene in vanB cluster	p729
spaS122___11926	spaS180	spaS180___38490	vanH gene in vanB cluster	p729
spaS122___11926	spaS216	spaS216___7892	vanH gene in vanP cluster	p729
spaS122___11926	spaS221	spaS221___126790	vanH gene in vanO cluster	p729
spaS106___25272	spaS106	spaS106___25272	vanY gene in vanB cluster	p729
spaS106___25272	spaS122	spaS122___73423	vanY gene in vanG cluster	p729
spaS106___25272	spaS129	spaS129___28100	vanY gene in vanG cluster	p729
spaS106___25272	spaS133	spaS133___58373	vanY gene in vanG cluster	p729
spaS106___25272	spaS138	spaS138___68756	vanY gene in vanG cluster	p729
spaS106___25272	spaS148	spaS148___54786	vanY gene in vanG cluster	p729
spaS106___25272	spaS247	spaS247___13007	vanY gene in vanB cluster	p729
spaS106___15163	spaS106	spaS106___15163	emrB	p729
spaS106___15163	spaS138	spaS138___82356	Klebsiella pneumoniae KpnH	p729
spaS106___15163	spaS247	spaS247___11576	emrB	p729
spaS180___72366	spaS180	spaS180___72366	vanY gene in vanB cluster	p729
spaS180___72366	spaS183	spaS183___113676	vanY gene in vanB cluster	p729
spaS180___72366	spaS183	spaS183___135464	vanY gene in vanG cluster	p729
spaS180___72366	spaS216	spaS216___143173	vanY gene in vanG cluster	p729
spaS180___72366	spaS221	spaS221___151168	vanY gene in vanB cluster	p729
spaS138___80287	spaS138	spaS138___80287	vanT gene in vanG cluster	p729
spaS138___80287	spaS148	spaS148___118098	vanT gene in vanN cluster	p729
spaS183___100884	spaS183	spaS183___100884	tet(X)	p729
spaS183___100884	spaS148	spaS148___119401	tet(X4)	p729
spaS122___51336	spaS122	spaS122___51336	vanY gene in vanB cluster	p729
spaS122___51336	spaS133	spaS133___33644	vanY gene in vanB cluster	p729
spaS122___51336	spaS138	spaS138___101379	vanY gene in vanG cluster	p729
spaS122___51336	spaS148	spaS148___74331	vanY gene in vanB cluster	p729
spaS148___18655	spaS148	spaS148___18655	vanY gene in vanM cluster	p729
spaS148___18655	spaS106	spaS106___38592	vanY gene in vanM cluster	p729
spaS148___18655	spaS122	spaS122___109584	vanY gene in vanM cluster	p729
spaS148___18655	spaS133	spaS133___88943	vanY gene in vanM cluster	p729
spaS148___18655	spaS138	spaS138___112242	vanY gene in vanM cluster	p729
spaS148___18655	spaS247	spaS247___24214	vanY gene in vanG cluster	p729
spaS122___49492	spaS122	spaS122___49492	tet(W)	p729
spaS122___49492	spaS129	spaS129___53216	tet(W/N/W)	p729
spaS122___49492	spaS133	spaS133___72604	tet(W)	p729
spaS122___49492	spaS138	spaS138___78143	tet(W)	p729
spaS122___49492	spaS138	spaS138___100868	tet(W)	p729
spaS122___49492	spaS148	spaS148___39874	tet(W)	p729
spaS122___49492	spaS216	spaS216___150963	tet(W)	p729
spaS122___49492	spaS221	spaS221___158215	tet(W)	p729
mh_p789___373929	mh_p789	mh_p789___373929	vanY gene in vanF cluster	p789
mh_p789___373929	spaS297	spaS297___296300	vanY gene in vanB cluster	p789
mh_p789___373929	spaS300	spaS300___181467	vanY gene in vanA cluster	p789
mh_p789___386128	mh_p789	mh_p789___386128	vanY gene in vanG cluster	p789
mh_p789___386128	spaS287	spaS287___240301	vanY gene in vanB cluster	p789
mh_p789___253047	mh_p789	mh_p789___253047	vanY gene in vanG cluster	p789
mh_p789___253047	spaS286	spaS286___271986	vanY gene in vanB cluster	p789
mh_p789___253047	spaS287	spaS287___219159	vanY gene in vanG cluster	p789
mh_p789___517096	mh_p789	mh_p789___517096	vanXY gene in vanG cluster	p789
mh_p789___517096	spaS294	spaS294___310656	vanY gene in vanA cluster	p789
mh_p789___517096	spaS296	spaS296___232752	vanXY gene in vanG cluster	p789
mh_p789___622111	mh_p789	mh_p789___622111	tet(W/32/O)	p789
mh_p789___622111	spaS287	spaS287___75000	tet(W/32/O)	p789
mh_p789___622111	spaS294	spaS294___163604	tet(W/N/W)	p789
mh_p789___622111	spaS294	spaS294___170975	tet(W/N/W)	p789
mh_p789___622111	spaS295	spaS295___132617	tet(W/32/O)	p789
mh_p789___622111	spaS296	spaS296___172445	tet(W/32/O)	p789
mh_p789___622111	spaS297	spaS297___160631	tet(W/32/O)	p789
mh_p789___622111	spaS300	spaS300___24025	tet(W/32/O)	p789
mh_p789___449194	mh_p789	mh_p789___449194	vanY gene in vanM cluster	p789
mh_p789___449194	spaS287	spaS287___157767	vanY gene in vanM cluster	p789
mh_p789___449194	spaS294	spaS294___255504	vanY gene in vanM cluster	p789
mh_p789___449194	spaS295	spaS295___186623	vanY gene in vanB cluster	p789
mh_p789___449194	spaS297	spaS297___158776	vanY gene in vanM cluster	p789
spaS294___144529	spaS294	spaS294___144529	vanT gene in vanC cluster	p789
spaS294___144529	mh_p789	mh_p789___73143	vanT gene in vanC cluster	p789
spaS294___144529	spaS287	spaS287___269921	vanT gene in vanG cluster	p789
spaS294___144529	spaS295	spaS295___143721	vanT gene in vanC cluster	p789
spaS294___144529	spaS297	spaS297___151893	vanT gene in vanC cluster	p789
mh_p789___374464	mh_p789	mh_p789___374464	vanW gene in vanB cluster	p789
mh_p789___374464	spaS294	spaS294___178544	vanW gene in vanB cluster	p789
mh_p789___374464	spaS295	spaS295___251110	vanW gene in vanB cluster	p789
mh_p789___374464	spaS296	spaS296___311282	vanW gene in vanG cluster	p789
mh_p789___422254	mh_p789	mh_p789___422254	vanY gene in vanB cluster	p789
mh_p789___422254	spaS286	spaS286___117458	vanY gene in vanB cluster	p789
mh_p789___422254	spaS296	spaS296___319041	vanY gene in vanA cluster	p789
mh_p789___175738	mh_p789	mh_p789___175738	vanY gene in vanG cluster	p789
mh_p789___175738	spaS294	spaS294___267358	vanY gene in vanG cluster	p789
mh_p789___175738	spaS295	spaS295___281852	vanY gene in vanB cluster	p789
mh_p789___175738	spaS295	spaS295___327566	vanY gene in vanM cluster	p789
mh_p789___175738	spaS297	spaS297___286457	vanY gene in vanG cluster	p789
spaS294___192526	spaS294	spaS294___192526	vanY gene in vanB cluster	p789
spaS294___192526	mh_p789	mh_p789___415685	vanY gene in vanB cluster	p789
spaS294___192526	spaS287	spaS287___4506	vanY gene in vanB cluster	p789
spaS294___192526	spaS294	spaS294___107700	vanY gene in vanB cluster	p789
spaS294___192526	spaS295	spaS295___174061	vanY gene in vanG cluster	p789
spaS294___192526	spaS296	spaS296___45523	vanY gene in vanG cluster	p789
spaS294___192526	spaS297	spaS297___190652	vanY gene in vanB cluster	p789
mh_p789___163385	mh_p789	mh_p789___163385	vanY gene in vanB cluster	p789
mh_p789___163385	spaS294	spaS294___212544	vanY gene in vanB cluster	p789
mh_p789___163385	spaS295	spaS295___195521	vanY gene in vanB cluster	p789
mh_p789___163385	spaS296	spaS296___186916	vanY gene in vanB cluster	p789
mh_p789___163385	spaS297	spaS297___222626	vanY gene in vanB cluster	p789
mh_p789___163385	spaS297	spaS297___232747	vanY gene in vanM cluster	p789
mh_p789___303900	mh_p789	mh_p789___303900	vanY gene in vanM cluster	p789
mh_p789___303900	spaS286	spaS286___264075	vanY gene in vanF cluster	p789
mh_p789___424480	mh_p789	mh_p789___424480	vanT gene in vanG cluster	p789
mh_p789___424480	spaS286	spaS286___56988	vanT gene in vanC cluster	p789
mh_p789___424480	spaS287	spaS287___72676	vanT gene in vanC cluster	p789
mh_p789___424480	spaS296	spaS296___80574	vanT gene in vanG cluster	p789
mh_p789___424480	spaS297	spaS297___71621	vanT gene in vanG cluster	p789
mh_p789___425461	mh_p789	mh_p789___425461	vanW gene in vanB cluster	p789
mh_p789___425461	spaS286	spaS286___20844	vanW gene in vanB cluster	p789
mh_p789___425461	spaS287	spaS287___150527	vanW gene in vanB cluster	p789
mh_p789___425461	spaS294	spaS294___248184	vanW gene in vanB cluster	p789
mh_p789___425461	spaS295	spaS295___123326	vanW gene in vanB cluster	p789
mh_p789___425461	spaS297	spaS297___200883	vanW gene in vanB cluster	p789
mh_p789___425461	spaS300	spaS300___202790	vanW gene in vanG cluster	p789
mh_p789___273600	mh_p789	mh_p789___273600	vanY gene in vanB cluster	p789
