whole_cohort_id	group	participant	is_coassembly	local_length	local_n_amr_genes	date
mh_p789_000000116058	spaS68	p813	FALSE	6491	0	2023-03-07
spaS229_000000011055	spaS89	p813	FALSE	4900	0	2023-09-26
spaS229_000000011055	spaS61	p813	FALSE	10066	0	2023-02-14
spaS229_000000011055	spaS194	p813	FALSE	7747	0	2024-07-02
spaS300_000000020194	spaS89	p813	FALSE	3681	0	2023-09-26
spaS300_000000020194	spaS194	p813	FALSE	5299	0	2024-07-02
spaS300_000000020194	mh_p813	p813	TRUE	4664	0	
spaS237_000000013794	spaS89	p813	FALSE	3670	0	2023-09-26
spaS237_000000013794	mh_p813	p813	TRUE	6528	0	
spaS237_000000013794	spaS134	p813	FALSE	3337	0	2024-01-23
spaS89_000000010602	spaS174	p813	FALSE	8947	0	2024-05-14
spaS89_000000010615	spaS89	p813	FALSE	3204	0	2023-09-26
spaS89_000000010615	mh_p813	p813	TRUE	5350	0	
spaS89_000000012352	spaS89	p813	FALSE	2758	0	2023-09-26
spaS89_000000012352	spaS88	p813	FALSE	25912	0	2023-09-19
spaS89_000000013972	spaS89	p813	FALSE	2444	0	2023-09-26
spaS89_000000013972	spaS69	p813	FALSE	6252	0	2023-03-14
spaS248_000000018801	spaS248	p813	FALSE	1292	0	2023-06-13
spaS248_000000018801	spaS169	p813	FALSE	5454	0	2024-05-07
spaS248_000000022545	spaS248	p813	FALSE	1119	1	2023-06-13
spaS59_000000002348	spaS249	p813	FALSE	23049	0	2023-05-30
spaS59_000000002348	mh_p813	p813	TRUE	144870	2	
spaS61_000000007072	spaS249	p813	FALSE	22916	0	2023-05-30
spaS61_000000007072	spaS57	p813	FALSE	18430	0	2023-01-24
spaS6_000000012535	spaS249	p813	FALSE	22792	0	2023-05-30
spaS6_000000012535	spaS63	p813	FALSE	58004	1	2023-02-28
spaS6_000000012535	spaS188	p813	FALSE	33416	0	2024-06-11
spaS4_000000001469	spaS113	p813	FALSE	23310	0	2023-11-28
spaS249_000000000847	spaS249	p813	FALSE	22622	0	2023-05-30
spaS296_000000014056	spaS249	p813	FALSE	22071	1	2023-05-30
spaS75_000000004784	spaS249	p813	FALSE	21581	0	2023-05-30
spaS75_000000004784	spaS4	p813	FALSE	27586	0	2023-10-17
spaS75_000000004784	spaS89	p813	FALSE	23674	0	2023-09-26
spaS75_000000004784	spaS174	p813	FALSE	24905	0	2024-05-14
mh_p813_000000100140	spaS249	p813	FALSE	8448	0	2023-05-30
spaS187_000000003558	spaS249	p813	FALSE	8437	2	2023-05-30
spaS25_000000002929	spaS249	p813	FALSE	8406	0	2023-05-30
spaS249_000000002343	spaS249	p813	FALSE	8386	0	2023-05-30
spaS249_000000002343	spaS59	p813	FALSE	7440	0	2023-02-07
spaS106_000000002430	spaS249	p813	FALSE	8374	0	2023-05-30
spaS22_000000006129	spaS249	p813	FALSE	8311	0	2023-05-30
spaS22_000000006129	spaS18	p813	FALSE	17524	0	2022-10-18
spaS169_000000030401	spaS249	p813	FALSE	8307	0	2023-05-30
spaS249_000000002383	spaS249	p813	FALSE	8247	1	2023-05-30
spaS249_000000002383	spaS9	p813	FALSE	134916	1	2022-09-20
spaS249_000000002383	spaS224	p813	FALSE	134916	1	2022-08-04
spaS249_000000002383	spaS34	p813	FALSE	19425	1	2022-11-22
spaS249_000000002383	spaS48	p813	FALSE	17986	1	2023-01-10
spaS294_000000007027	spaS249	p813	FALSE	8246	0	2023-05-30
spaS294_000000007027	spaS54	p813	FALSE	15767	0	2023-01-17
spaS294_000000007027	spaS134	p813	FALSE	14643	0	2024-01-23
spaS294_000000007027	spaS169	p813	FALSE	14493	0	2024-05-07
spaS294_000000007027	spaS174	p813	FALSE	12650	0	2024-05-14
spaS294_000000007027	spaS153	p813	FALSE	14599	0	2024-03-12
spaS294_000000007027	spaS61	p813	FALSE	7304	0	2023-02-14
spaS294_000000007027	spaS72	p813	FALSE	7836	0	2023-04-04
spaS294_000000007027	spaS59	p813	FALSE	6593	0	2023-02-07
spaS294_000000007027	spaS63	p813	FALSE	6646	0	2023-02-28
spaS294_000000007027	spaS71	p813	FALSE	7304	0	2023-03-28
spaS294_000000007027	spaS73	p813	FALSE	7040	0	2023-04-11
spaS13_000000002537	spaS249	p813	FALSE	8230	0	2023-05-30
spaS13_000000002537	spaS169	p813	FALSE	66510	0	2024-05-07
spaS140_000000004787	spaS249	p813	FALSE	8148	0	2023-05-30
mh_p789_000000168165	spaS249	p813	FALSE	5015	0	2023-05-30
spaS249_000000004183	spaS249	p813	FALSE	4934	0	2023-05-30
spaS249_000000004183	spaS57	p813	FALSE	19946	0	2023-01-24
spaS249_000000004183	spaS59	p813	FALSE	19944	0	2023-02-07
spaS249_000000004183	spaS113	p813	FALSE	14616	0	2023-11-28
spaS249_000000004183	spaS153	p813	FALSE	25063	0	2024-03-12
spaS249_000000004183	spaS169	p813	FALSE	12929	0	2024-05-07
spaS249_000000004183	spaS188	p813	FALSE	22154	0	2024-06-11
spaS249_000000004183	spaS248	p813	FALSE	30410	0	2023-06-13
spaS249_000000004183	mh_p813	p813	TRUE	24661	0	
spaS249_000000004188	spaS249	p813	FALSE	4929	1	2023-05-30
spaS249_000000004188	spaS59	p813	FALSE	29947	1	2023-02-07
spaS249_000000011953	spaS249	p813	FALSE	2035	0	2023-05-30
spaS249_000000011953	mh_p813	p813	TRUE	11516	0	
spaS249_000000011953	spaS224	p813	FALSE	13741	0	2022-08-04
spaS47_000000006087	spaS249	p813	FALSE	2030	1	2023-05-30
spaS215_000000002878	spaS61	p813	FALSE	39173	0	2023-02-14
spaS215_000000002878	spaS194	p813	FALSE	70202	1	2024-07-02
spaS267_000000002380	spaS61	p813	FALSE	38613	0	2023-02-14
spaS267_000000002380	spaS89	p813	FALSE	36819	0	2023-09-26
spaS135_000000004553	spaS61	p813	FALSE	15730	1	2023-02-14
spaS135_000000004553	spaS48	p813	FALSE	19844	1	2023-01-10
spaS81_000000004735	spaS61	p813	FALSE	15521	0	2023-02-14
spaS81_000000004735	spaS72	p813	FALSE	15521	0	2023-04-04
spaS81_000000004735	mh_p813	p813	TRUE	20152	0	
spaS81_000000004735	spaS68	p813	FALSE	15521	0	2023-03-07
spaS81_000000004735	spaS71	p813	FALSE	15521	0	2023-03-28
spaS81_000000004735	spaS73	p813	FALSE	15521	0	2023-04-11
spaS81_000000004735	spaS59	p813	FALSE	14708	0	2023-02-07
spaS63_000000004033	spaS61	p813	FALSE	15507	0	2023-02-14
spaS63_000000004033	mh_p813	p813	TRUE	14959	0	
spaS63_000000004033	spaS59	p813	FALSE	21815	0	2023-02-07
spaS61_000000001993	spaS61	p813	FALSE	15506	0	2023-02-14
spaS286_000000028220	spaS61	p813	FALSE	15449	0	2023-02-14
spaS75_000000004070	spaS61	p813	FALSE	15411	0	2023-02-14
spaS75_000000004070	spaS59	p813	FALSE	14381	0	2023-02-07
spaS254_000000004415	spaS61	p813	FALSE	15357	0	2023-02-14
spaS68_000000003167	spaS61	p813	FALSE	15192	0	2023-02-14
spaS68_000000003167	spaS113	p813	FALSE	19116	0	2023-11-28
spaS68_000000003167	mh_p813	p813	TRUE	17546	0	
spaS68_000000003167	spaS88	p813	FALSE	16859	0	2023-09-19
spaS294_000000032613	spaS61	p813	FALSE	15172	1	2023-02-14
spaS61_000000003679	spaS61	p813	FALSE	8584	0	2023-02-14
spaS129_000000002493	spaS61	p813	FALSE	8580	0	2023-02-14
spaS129_000000002493	spaS48	p813	FALSE	21011	0	2023-01-10
spaS129_000000002493	spaS57	p813	FALSE	20163	0	2023-01-24
spaS129_000000002493	spaS54	p813	FALSE	10094	0	2023-01-17
spaS129_000000002493	spaS249	p813	FALSE	14434	0	2023-05-30
spaS268_000000004116	spaS61	p813	FALSE	8578	0	2023-02-14
spaS268_000000004116	spaS59	p813	FALSE	7383	0	2023-02-07
spaS268_000000004116	spaS71	p813	FALSE	41373	0	2023-03-28
spaS268_000000004116	spaS73	p813	FALSE	36260	0	2023-04-11
spaS268_000000004116	spaS169	p813	FALSE	7714	0	2024-05-07
spaS268_000000004116	spaS174	p813	FALSE	7353	0	2024-05-14
spaS61_000000003685	spaS61	p813	FALSE	8576	0	2023-02-14
spaS61_000000003688	spaS61	p813	FALSE	8568	0	2023-02-14
mh_p813_000000056850	spaS61	p813	FALSE	8531	0	2023-02-14
mh_p813_000000056850	spaS194	p813	FALSE	16349	0	2024-07-02
spaS153_000000015399	spaS61	p813	FALSE	8530	1	2023-02-14
spaS61_000000003718	spaS61	p813	FALSE	8510	0	2023-02-14
spaS61_000000003718	spaS71	p813	FALSE	8150	0	2023-03-28
spaS61_000000003718	spaS59	p813	FALSE	7935	0	2023-02-07
spaS61_000000003718	spaS63	p813	FALSE	6714	0	2023-02-28
spaS73_000000008973	spaS61	p813	FALSE	8448	0	2023-02-14
spaS61_000000005056	spaS61	p813	FALSE	6288	0	2023-02-14
spaS61_000000005056	spaS48	p813	FALSE	6195	0	2023-01-10
spaS61_000000005056	spaS69	p813	FALSE	6195	0	2023-03-14
spaS61_000000005056	spaS153	p813	FALSE	6288	0	2024-03-12
spaS61_000000005056	spaS169	p813	FALSE	5169	0	2024-05-07
spaS59_000000014589	spaS61	p813	FALSE	6278	0	2023-02-14
spaS59_000000014589	mh_p813	p813	TRUE	7285	0	
spaS59_000000014589	spaS68	p813	FALSE	6743	0	2023-03-07
spaS61_000000005074	spaS61	p813	FALSE	6267	0	2023-02-14
spaS61_000000005082	spaS61	p813	FALSE	6257	0	2023-02-14
spaS61_000000005091	spaS61	p813	FALSE	6245	0	2023-02-14
spaS61_000000005091	spaS169	p813	FALSE	5638	0	2024-05-07
spaS61_000000005096	spaS61	p813	FALSE	6239	0	2023-02-14
spaS206_000000017516	spaS61	p813	FALSE	6237	0	2023-02-14
spaS61_000000005101	spaS61	p813	FALSE	6232	0	2023-02-14
spaS61_000000005101	spaS71	p813	FALSE	6015	0	2023-03-28
spaS81_000000004875	spaS61	p813	FALSE	6210	0	2023-02-14
spaS61_000000005138	spaS61	p813	FALSE	6202	0	2023-02-14
spaS30_000000006434	spaS61	p813	FALSE	4944	0	2023-02-14
spaS30_000000006434	mh_p813	p813	TRUE	4513	0	
spaS30_000000006434	spaS59	p813	FALSE	4222	0	2023-02-07
spaS30_000000006434	spaS68	p813	FALSE	4944	0	2023-03-07
spaS30_000000006434	spaS73	p813	FALSE	4944	0	2023-04-11
spaS30_000000006434	spaS248	p813	FALSE	4944	0	2023-06-13
spaS30_000000006434	spaS63	p813	FALSE	6924	0	2023-02-28
spaS30_000000006434	spaS69	p813	FALSE	4944	0	2023-03-14
spaS30_000000006434	spaS71	p813	FALSE	4944	0	2023-03-28
spaS30_000000006434	spaS72	p813	FALSE	4944	0	2023-04-04
spaS30_000000006434	spaS113	p813	FALSE	4256	0	2023-11-28
spaS61_000000010407	spaS61	p813	FALSE	10910	0	2023-02-14
spaS61_000000010407	spaS153	p813	FALSE	7166	0	2024-03-12
spaS68_000000010688	spaS61	p813	FALSE	3220	0	2023-02-14
spaS68_000000010688	spaS69	p813	FALSE	7783	0	2023-03-14
spaS169_000000032620	spaS61	p813	FALSE	3218	1	2023-02-14
spaS212_000000008647	spaS61	p813	FALSE	2836	0	2023-02-14
spaS212_000000008647	spaS4	p813	FALSE	7415	0	2023-10-17
spaS73_000000020497	mh_p813	p813	TRUE	5011	0	
spaS61_000000011891	spaS61	p813	FALSE	2827	0	2023-02-14
spaS61_000000011891	mh_p813	p813	TRUE	7422	0	
spaS54_000000014448	spaS61	p813	FALSE	2248	0	2023-02-14
spaS54_000000014448	spaS194	p813	FALSE	8774	0	2024-07-02
spaS138_000000019134	spaS61	p813	FALSE	2240	0	2023-02-14
spaS138_000000019134	spaS42	p813	FALSE	4469	0	2022-12-06
spaS138_000000019134	spaS48	p813	FALSE	9500	0	2023-01-10
spaS61_000000016678	spaS61	p813	FALSE	2026	1	2023-02-14
spaS61_000000016678	spaS54	p813	FALSE	1649	1	2023-01-17
spaS61_000000016678	spaS113	p813	FALSE	1536	1	2023-11-28
spaS61_000000020168	spaS61	p813	FALSE	1683	0	2023-02-14
spaS61_000000020168	spaS34	p813	FALSE	1452	0	2022-11-22
spaS61_000000020168	spaS72	p813	FALSE	10085	1	2023-04-04
spaS61_000000022290	spaS61	p813	FALSE	1522	0	2023-02-14
spaS61_000000022290	mh_p813	p813	TRUE	6069	0	
spaS153_000000004374	spaS153	p813	FALSE	7284	0	2024-03-12
spaS286_000000026078	spaS153	p813	FALSE	7279	0	2024-03-12
spaS169_000000014408	spaS153	p813	FALSE	7278	0	2024-03-12
spaS32_000000012526	spaS153	p813	FALSE	5335	0	2024-03-12
spaS188_000000024152	spaS153	p813	FALSE	5306	0	2024-03-12
spaS188_000000024152	mh_p813	p813	TRUE	15112	0	
spaS188_000000024152	spaS134	p813	FALSE	7834	0	2024-01-23
spaS153_000000005944	spaS153	p813	FALSE	5293	0	2024-03-12
spaS153_000000005944	spaS169	p813	FALSE	5293	0	2024-05-07
spaS153_000000005944	spaS174	p813	FALSE	5293	0	2024-05-14
spaS153_000000005944	spaS188	p813	FALSE	5293	0	2024-06-11
spaS153_000000005944	spaS194	p813	FALSE	5293	0	2024-07-02
spaS153_000000005953	spaS153	p813	FALSE	5279	0	2024-03-12
spaS153_000000005968	spaS153	p813	FALSE	5271	0	2024-03-12
spaS153_000000007410	spaS153	p813	FALSE	4207	0	2024-03-12
spaS153_000000007410	spaS248	p813	FALSE	8308	0	2023-06-13
spaS230_000000010213	spaS153	p813	FALSE	4197	0	2024-03-12
spaS230_000000010213	mh_p813	p813	TRUE	5527	0	
spaS29_000000009186	spaS9	p813	FALSE	5310	0	2022-09-20
spaS29_000000009186	spaS18	p813	FALSE	5310	0	2022-10-18
spaS29_000000009186	spaS71	p813	FALSE	5310	0	2023-03-28
spaS29_000000009186	spaS73	p813	FALSE	5310	0	2023-04-11
spaS29_000000009186	spaS227	p813	FALSE	5310	0	2022-08-09
spaS29_000000009186	spaS59	p813	FALSE	6145	0	2023-02-07
spaS153_000000009300	spaS153	p813	FALSE	3292	1	2024-03-12
spaS286_000000015399	spaS153	p813	FALSE	3285	1	2024-03-12
spaS286_000000015399	spaS68	p813	FALSE	2661	1	2023-03-07
spaS286_000000015399	spaS73	p813	FALSE	2661	1	2023-04-11
spaS153_000000010911	spaS153	p813	FALSE	2788	0	2024-03-12
spaS153_000000010911	spaS174	p813	FALSE	2788	0	2024-05-14
spaS153_000000010911	spaS194	p813	FALSE	7244	0	2024-07-02
spaS153_000000010950	spaS153	p813	FALSE	2780	0	2024-03-12
spaS153_000000010950	spaS57	p813	FALSE	5500	0	2023-01-24
spaS153_000000012504	spaS153	p813	FALSE	2435	0	2024-03-12
spaS153_000000012504	spaS61	p813	FALSE	5860	0	2023-02-14
spaS153_000000012504	spaS68	p813	FALSE	5073	0	2023-03-07
spaS153_000000012504	spaS188	p813	FALSE	29934	0	2024-06-11
spaS153_000000012504	spaS249	p813	FALSE	2315	0	2023-05-30
spaS153_000000012551	spaS153	p813	FALSE	2424	0	2024-03-12
spaS153_000000012551	mh_p813	p813	TRUE	8873	0	
spaS215_000000029774	spaS153	p813	FALSE	2134	0	2024-03-12
spaS215_000000029774	spaS194	p813	FALSE	9785	0	2024-07-02
spaS153_000000024145	spaS153	p813	FALSE	1298	0	2024-03-12
spaS153_000000024145	mh_p813	p813	TRUE	20139	0	
spaS49_000000005101	mh_p813	p813	TRUE	5164	0	
spaS195_000000006017	mh_p813	p813	TRUE	34484	0	
spaS194_000000008095	mh_p813	p813	TRUE	6925	0	
spaS194_000000008095	spaS169	p813	FALSE	10257	0	2024-05-07
spaS277_000000004556	mh_p813	p813	TRUE	11679	0	
spaS277_000000004556	spaS134	p813	FALSE	11193	0	2024-01-23
spaS63_000000003067	mh_p813	p813	TRUE	26808	0	
spaS63_000000003067	spaS153	p813	FALSE	24734	0	2024-03-12
spaS63_000000003067	spaS72	p813	FALSE	24736	0	2023-04-04
spaS63_000000003067	spaS73	p813	FALSE	24736	0	2023-04-11
spaS286_000000013386	mh_p813	p813	TRUE	8605	0	
spaS286_000000013386	spaS169	p813	FALSE	8024	0	2024-05-07
mh_p789_000000243648	mh_p813	p813	TRUE	16519	0	
mh_p789_000000243648	spaS174	p813	FALSE	41326	0	2024-05-14
spaS209_000000006501	mh_p813	p813	TRUE	5540	0	
spaS209_000000006501	spaS68	p813	FALSE	4999	0	2023-03-07
spaS57_000000000183	mh_p813	p813	TRUE	101659	1	
spaS57_000000000183	spaS134	p813	FALSE	81616	1	2024-01-23
spaS57_000000000183	spaS24	p813	FALSE	132118	1	2022-11-08
spaS43_000000004394	mh_p813	p813	TRUE	6179	0	
spaS43_000000004394	spaS224	p813	FALSE	5845	0	2022-08-04
spaS297_000000003076	mh_p813	p813	TRUE	35716	0	
spaS297_000000003076	spaS134	p813	FALSE	83295	1	2024-01-23
spaS69_000000002419	mh_p813	p813	TRUE	20850	0	
spaS69_000000002419	spaS73	p813	FALSE	19606	0	2023-04-11
spaS69_000000002419	spaS194	p813	FALSE	25908	0	2024-07-02
spaS89_000000005739	mh_p813	p813	TRUE	10435	0	
spaS89_000000005739	spaS113	p813	FALSE	14990	0	2023-11-28
spaS89_000000005739	spaS169	p813	FALSE	14838	0	2024-05-07
spaS69_000000009496	mh_p813	p813	TRUE	6066	0	
spaS61_000000002766	mh_p813	p813	TRUE	18356	0	
spaS61_000000002766	spaS68	p813	FALSE	17660	0	2023-03-07
mh_p813_000000153693	mh_p813	p813	TRUE	3591	0	
mh_p813_000000153693	spaS59	p813	FALSE	8776	0	2023-02-07
mh_p813_000000153724	mh_p813	p813	TRUE	4940	0	
mh_p813_000000153724	spaS61	p813	FALSE	6628	0	2023-02-14
mh_p789_000000092692	mh_p813	p813	TRUE	10494	0	
mh_p789_000000092692	spaS4	p813	FALSE	8585	0	2023-10-17
mh_p789_000000092692	spaS169	p813	FALSE	9975	0	2024-05-07
mh_p813_000000157443	mh_p813	p813	TRUE	2022	0	
mh_p813_000000157443	spaS59	p813	FALSE	6375	0	2023-02-07
mh_p789_000000176256	mh_p813	p813	TRUE	8191	0	
mh_p813_000000163081	mh_p813	p813	TRUE	1824	0	
mh_p813_000000163081	spaS174	p813	FALSE	12752	0	2024-05-14
spaS184_000000007472	mh_p813	p813	TRUE	7762	0	
spaS184_000000007472	spaS174	p813	FALSE	6577	0	2024-05-14
spaS184_000000007472	spaS89	p813	FALSE	6577	0	2023-09-26
spaS176_000000002494	mh_p813	p813	TRUE	6576	0	
spaS176_000000002494	spaS11	p813	FALSE	6119	0	2022-09-27
spaS176_000000002494	spaS9	p813	FALSE	6119	0	2022-09-20
spaS176_000000002494	spaS227	p813	FALSE	6119	0	2022-08-09
spaS176_000000002494	spaS24	p813	FALSE	6421	0	2022-11-08
spaS176_000000002494	spaS61	p813	FALSE	11856	0	2023-02-14
spaS176_000000002494	spaS68	p813	FALSE	6266	0	2023-03-07
spaS246_000000002499	mh_p813	p813	TRUE	16110	1	
spaS246_000000002499	spaS18	p813	FALSE	49434	1	2022-10-18
spaS55_000000013919	spaS69	p813	FALSE	1517	0	2023-03-14
spaS55_000000013919	spaS61	p813	FALSE	2130	0	2023-02-14
spaS55_000000013919	spaS57	p813	FALSE	2645	1	2023-01-24
spaS69_000000029570	spaS69	p813	FALSE	1018	1	2023-03-14
spaS57_000000000873	spaS71	p813	FALSE	29690	0	2023-03-28
spaS248_000000002558	spaS71	p813	FALSE	29227	1	2023-03-28
mh_p894_000000010524	spaS71	p813	FALSE	28826	0	2023-03-28
spaS248_000000005179	spaS71	p813	FALSE	12814	0	2023-03-28
spaS248_000000005179	spaS34	p813	FALSE	23583	0	2022-11-22
spaS248_000000005179	spaS79	p813	FALSE	12808	0	2023-05-16
spaS54_000000003978	spaS71	p813	FALSE	12809	0	2023-03-28
spaS54_000000003978	spaS73	p813	FALSE	16213	0	2023-04-11
spaS266_000000005096	spaS71	p813	FALSE	12809	0	2023-03-28
spaS266_000000005096	mh_p813	p813	TRUE	27894	0	
spaS266_000000005096	spaS224	p813	FALSE	26262	0	2022-08-04
spaS68_000000005363	spaS54	p813	FALSE	10261	0	2023-01-17
spaS68_000000005363	spaS57	p813	FALSE	10263	0	2023-01-24
spaS194_000000007078	spaS71	p813	FALSE	12710	0	2023-03-28
spaS194_000000007078	spaS153	p813	FALSE	12710	0	2024-03-12
spaS194_000000007078	mh_p813	p813	TRUE	33615	0	
spaS194_000000007078	spaS89	p813	FALSE	12710	0	2023-09-26
spaS194_000000007078	spaS169	p813	FALSE	12710	0	2024-05-07
spaS194_000000007078	spaS113	p813	FALSE	26095	0	2023-11-28
spaS194_000000007078	spaS188	p813	FALSE	18542	0	2024-06-11
spaS71_000000002207	spaS71	p813	FALSE	12437	0	2023-03-28
spaS71_000000003718	spaS71	p813	FALSE	7576	1	2023-03-28
spaS71_000000003719	spaS71	p813	FALSE	7576	0	2023-03-28
spaS71_000000003719	spaS89	p813	FALSE	7181	0	2023-09-26
spaS71_000000003719	spaS88	p813	FALSE	6157	0	2023-09-19
spaS210_000000011203	spaS71	p813	FALSE	7555	0	2023-03-28
spaS71_000000003739	spaS71	p813	FALSE	7540	0	2023-03-28
spaS71_000000003747	spaS71	p813	FALSE	7534	0	2023-03-28
spaS71_000000003747	spaS68	p813	FALSE	10167	0	2023-03-07
spaS71_000000003747	spaS69	p813	FALSE	10115	0	2023-03-14
spaS109_000000000108	spaS72	p813	FALSE	156941	1	2023-04-04
spaS71_000000003770	spaS71	p813	FALSE	7491	0	2023-03-28
spaS71_000000003814	spaS71	p813	FALSE	7400	0	2023-03-28
spaS71_000000005263	spaS71	p813	FALSE	5454	0	2023-03-28
mh_p398_000000072630	spaS71	p813	FALSE	5445	0	2023-03-28
spaS71_000000005304	spaS71	p813	FALSE	5417	0	2023-03-28
spaS71_000000007739	spaS71	p813	FALSE	3810	0	2023-03-28
spaS71_000000007739	spaS75	p813	FALSE	3737	0	2023-04-18
spaS71_000000007739	spaS188	p813	FALSE	9797	0	2024-06-11
spaS115_000000027138	spaS71	p813	FALSE	3797	0	2023-03-28
spaS115_000000027138	spaS54	p813	FALSE	3488	0	2023-01-17
spaS115_000000027138	spaS69	p813	FALSE	3109	0	2023-03-14
spaS115_000000027138	spaS75	p813	FALSE	3338	0	2023-04-18
spaS115_000000027138	mh_p813	p813	TRUE	6354	0	
spaS115_000000027138	spaS24	p813	FALSE	3106	0	2022-11-08
spaS115_000000027138	spaS27	p813	FALSE	3106	0	2022-11-15
spaS115_000000027138	spaS34	p813	FALSE	3106	0	2022-11-22
spaS115_000000027138	spaS61	p813	FALSE	3106	0	2023-02-14
spaS115_000000027138	spaS42	p813	FALSE	4892	0	2022-12-06
spaS115_000000027138	spaS48	p813	FALSE	3107	0	2023-01-10
spaS115_000000027138	spaS73	p813	FALSE	3107	0	2023-04-11
spaS115_000000027138	spaS224	p813	FALSE	3106	0	2022-08-04
spaS115_000000027138	spaS227	p813	FALSE	3106	0	2022-08-09
spaS115_000000027138	spaS249	p813	FALSE	3452	0	2023-05-30
spaS71_000000011078	spaS71	p813	FALSE	2785	0	2023-03-28
spaS71_000000011078	mh_p813	p813	TRUE	5509	0	
spaS174_000000040631	spaS174	p813	FALSE	1093	1	2024-05-14
spaS57_000000002121	spaS79	p813	FALSE	44303	0	2023-05-16
spaS169_000000002309	spaS188	p813	FALSE	38008	0	2024-06-11
spaS169_000000014094	spaS188	p813	FALSE	37080	0	2024-06-11
spaS169_000000014094	spaS194	p813	FALSE	33326	0	2024-07-02
spaS188_000000001977	spaS188	p813	FALSE	14919	0	2024-06-11
spaS75_000000002138	spaS188	p813	FALSE	14768	0	2024-06-11
spaS88_000000004625	spaS188	p813	FALSE	14608	1	2024-06-11
spaS88_000000004625	spaS194	p813	FALSE	13696	1	2024-07-02
spaS188_000000002041	spaS188	p813	FALSE	14570	1	2024-06-11
spaS297_000000006620	spaS188	p813	FALSE	14550	1	2024-06-11
spaS169_000000040844	spaS188	p813	FALSE	14540	0	2024-06-11
spaS201_000000003761	spaS188	p813	FALSE	14518	1	2024-06-11
spaS89_000000006551	spaS188	p813	FALSE	10473	0	2024-06-11
spaS89_000000006551	spaS174	p813	FALSE	10303	0	2024-05-14
spaS248_000000023312	spaS188	p813	FALSE	10427	0	2024-06-11
spaS248_000000023312	spaS89	p813	FALSE	25234	0	2023-09-26
spaS248_000000023312	spaS113	p813	FALSE	26297	0	2023-11-28
spaS248_000000023312	spaS235	p813	FALSE	8572	0	2022-08-23
spaS188_000000003091	spaS188	p813	FALSE	10408	1	2024-06-11
mh_p813_000000114120	spaS188	p813	FALSE	10406	0	2024-06-11
spaS249_000000005651	spaS188	p813	FALSE	10370	0	2024-06-11
spaS188_000000003100	spaS188	p813	FALSE	10366	0	2024-06-11
spaS188_000000003100	mh_p813	p813	TRUE	8419	0	
spaS188_000000003100	spaS89	p813	FALSE	8935	0	2023-09-26
spaS169_000000027749	spaS188	p813	FALSE	10331	0	2024-06-11
spaS194_000000012728	spaS188	p813	FALSE	10327	0	2024-06-11
spaS194_000000012728	spaS27	p813	FALSE	18510	0	2022-11-15
spaS231_000000013849	spaS188	p813	FALSE	10316	0	2024-06-11
spaS231_000000013849	spaS194	p813	FALSE	46139	0	2024-07-02
spaS188_000000003128	spaS188	p813	FALSE	10301	0	2024-06-11
spaS79_000000003325	spaS72	p813	FALSE	9138	0	2023-04-04
spaS79_000000003325	spaS169	p813	FALSE	10264	0	2024-05-07
mh_p813_000000043434	spaS188	p813	FALSE	10268	0	2024-06-11
mh_p813_000000043434	spaS194	p813	FALSE	9508	0	2024-07-02
spaS188_000000004871	spaS188	p813	FALSE	6908	1	2024-06-11
spaS48_000000006776	spaS188	p813	FALSE	6905	0	2024-06-11
spaS48_000000006776	spaS54	p813	FALSE	10964	0	2023-01-17
spaS48_000000006776	spaS57	p813	FALSE	9367	0	2023-01-24
spaS48_000000006776	spaS75	p813	FALSE	9271	0	2023-04-18
spaS48_000000006776	spaS88	p813	FALSE	9271	0	2023-09-19
spaS48_000000006776	mh_p813	p813	TRUE	9637	0	
spaS48_000000006776	spaS61	p813	FALSE	7777	0	2023-02-14
spaS48_000000006776	spaS71	p813	FALSE	9364	0	2023-03-28
spaS48_000000006776	spaS73	p813	FALSE	9364	0	2023-04-11
spaS48_000000006776	spaS113	p813	FALSE	9364	0	2023-11-28
spaS48_000000006776	spaS169	p813	FALSE	9364	0	2024-05-07
spaS48_000000006776	spaS248	p813	FALSE	9364	0	2023-06-13
spaS48_000000006776	spaS249	p813	FALSE	9364	0	2023-05-30
spaS188_000000004881	spaS188	p813	FALSE	6894	0	2024-06-11
spaS188_000000004892	spaS188	p813	FALSE	6882	0	2024-06-11
spaS188_000000004893	spaS188	p813	FALSE	6879	0	2024-06-11
spaS188_000000004897	spaS188	p813	FALSE	6871	0	2024-06-11
spaS188_000000004905	spaS188	p813	FALSE	6863	0	2024-06-11
spaS188_000000004905	spaS194	p813	FALSE	17502	0	2024-07-02
spaS237_000000015897	spaS188	p813	FALSE	6853	0	2024-06-11
spaS119_000000005911	spaS188	p813	FALSE	6850	0	2024-06-11
mh_p813_000000003694	spaS188	p813	FALSE	6834	0	2024-06-11
mh_p813_000000003694	spaS113	p813	FALSE	5901	0	2023-11-28
mh_p813_000000003694	spaS68	p813	FALSE	5905	0	2023-03-07
mh_p813_000000003694	spaS71	p813	FALSE	5901	0	2023-03-28
mh_p813_000000003694	spaS153	p813	FALSE	5901	0	2024-03-12
mh_p813_000000003694	spaS194	p813	FALSE	5869	0	2024-07-02
mh_p813_000000003694	spaS73	p813	FALSE	5901	0	2023-04-11
mh_p813_000000003694	spaS89	p813	FALSE	5901	0	2023-09-26
